date,forecast,actual
2021-05-05,-0.020083618197175745,0.20999999999999375
2021-05-06,0.030264533532521024,0.2800020000000032
2021-05-07,0.009627371122182746,0.2800020000000032
2021-05-08,0.009579364698034776,0.2800020000000032
2021-05-09,0.009579926910562059,-0.16999799999999965
2021-05-10,0.1445477165048855,0.769995999999999
2021-05-11,-0.13722212289814084,-0.22000100000000344
2021-05-12,0.15970082708587452,0.5899999999999963
2021-05-13,-0.08383091453269775,-0.030002999999993563
2021-05-14,0.10337819529762968,-0.030002999999993563
2021-05-15,0.10334777095048073,-0.030002999999993563
2021-05-16,0.10245388745329233,0.3899990000000031
2021-05-17,-0.022792316521401942,-0.21999700000000644
2021-05-18,0.16006858039090116,0.09000000000000341
2021-05-19,0.06711327785131838,0.4699979999999968
2021-05-20,-0.04705417035302423,-0.17999999999999972
2021-05-21,0.1478418497335626,-0.17999999999999972
2021-05-22,0.14765950547055048,-0.17999999999999972
2021-05-23,0.14658998147324426,-0.039996999999999616
2021-05-24,0.10529224489285265,-0.42000200000000376
2021-05-25,0.21973346431215782,-0.46999700000000644
2021-05-26,0.23464535308993795,0.6799999999999997
2021-05-27,-0.11067920469485817,0.020000000000003126
2021-05-28,0.08827460274010099,0.020000000000003126
2021-05-29,0.0879422397611434,0.020000000000003126
2021-05-30,0.0873491586952147,0.020000000000003126
2021-05-31,0.08720182594174412,-0.8899990000000031
2021-06-01,0.36057380255487376,0.21999699999999933
2021-06-02,0.02743892327945796,0.47000100000000344
2021-06-03,-0.047477963099491705,0.1599999999999966
2021-06-04,0.04555935735239687,0.1599999999999966
2021-06-05,0.04554175683745268,0.1599999999999966
2021-06-06,0.045522922717789044,-0.21999699999999933
2021-06-07,0.15925084925398747,-0.48999799999999993
2021-06-08,0.24054612237099915,0.639998999999996
2021-06-09,-0.09777198297083017,0.7000010000000003
2021-06-10,-0.11590241977974139,-0.3600009999999969
2021-06-11,0.20189253186956657,-0.3600009999999969
2021-06-12,0.20110416399118775,-0.3600009999999969
2021-06-13,0.20146010719182833,-0.20000100000000032
2021-06-14,0.15367092578150685,-0.15000199999999353
2021-06-15,0.13802786105766857,-0.4500010000000003
2021-06-16,0.2284483107056722,0.2899969999999996
2021-06-17,0.0067475173085220636,0.5399969999999996
2021-06-18,-0.06790997275521576,0.5399969999999996
2021-06-19,-0.06677324930163633,0.5399969999999996
2021-06-20,-0.0687327607493699,0.10999999999999943
2021-06-21,0.06055813543411399,-0.2700009999999935
2021-06-22,0.17423620544613416,-0.8699980000000025
2021-06-23,0.3540276584877842,0.029998999999996556
2021-06-24,0.0848457809128869,0.2999989999999997
2021-06-25,0.003939254215778315,0.2999989999999997
2021-06-26,0.00466409614358404,0.2999989999999997
2021-06-27,0.00392601528151261,0.29000100000000373
2021-06-28,0.006539547974486373,0.06000099999999975
2021-06-29,0.07558691034005616,-0.15999899999999911
2021-06-30,0.1413798202771535,0.4400019999999998
2021-07-01,-0.0383519462136942,0.5300029999999936
2021-07-02,-0.06502551354073047,0.5300029999999936
2021-07-03,-0.06471822089003515,0.5300029999999936
2021-07-04,-0.06506434970965308,0.5300029999999936
2021-07-05,-0.06526292577913145,-0.509997999999996
2021-07-06,0.2466374118802449,0.0
2021-07-07,0.09315589569282619,-0.19000299999999726
2021-07-08,0.15024656953251087,0.5100020000000001
2021-07-09,-0.059434783298674215,0.5100020000000001
2021-07-10,-0.057245926103461714,0.5100020000000001
2021-07-11,-0.05994920131866277,0.20999900000000338
2021-07-12,0.030943205657930697,0.5200009999999935
2021-07-13,-0.061609517048000384,-0.29000100000000373
2021-07-14,0.18027964871199909,-1.8300019999999932
2021-07-15,0.6424109811776619,0.0
2021-07-16,0.09364843450282659,0.0
2021-07-17,0.09270417131317515,0.0
2021-07-18,0.09382716758701208,0.04000099999999662
2021-07-19,0.08164410591087388,0.2700009999999935
2021-07-20,0.012712802465836323,-0.13999999999999346
2021-07-21,0.13521911296965036,-0.19000299999999726
2021-07-22,0.15021617504646684,-0.13000100000000003
2021-07-23,0.13208071758339457,-0.13000100000000003
2021-07-24,0.13356204087909154,-0.13000100000000003
2021-07-25,0.13325186058232266,-0.7299990000000065
2021-07-26,0.31277503003463514,-0.22999999999999687
2021-07-27,0.16250936085412843,-0.2199979999999968
2021-07-28,0.15964625523988102,-0.36999899999999997
2021-07-29,0.204266242874918,-0.20999900000000338
2021-07-30,0.15619694803996084,-0.20999900000000338
2021-07-31,0.15713710220183003,-0.20999900000000338
2021-08-01,0.15598149865820177,0.33000200000000035
2021-08-02,-0.005346372644209271,0.15000199999999353
2021-08-03,0.04903365411911447,-0.18999900000000025
2021-08-04,0.15044198279575238,0.25
2021-08-05,0.01851055737254373,-0.7900009999999966
2021-08-06,0.3302395985873978,-0.7900009999999966
2021-08-07,0.3306650729964303,-0.7900009999999966
2021-08-08,0.3299821546751841,-0.2999989999999997
2021-08-09,0.18322839381325384,0.029998999999996556
2021-08-10,0.08404542940517082,-0.20000000000000284
2021-08-11,0.1534078701875952,0.39999800000000363
2021-08-12,-0.02616027754231308,0.6800009999999972
2021-08-13,-0.11048369277236844,0.6800009999999972
2021-08-14,-0.11038437652708155,0.6800009999999972
2021-08-15,-0.10974501951925675,0.6799999999999997
2021-08-16,-0.11070227538866492,0.8399999999999963
2021-08-17,-0.15827628424123258,-0.1200019999999995
2021-08-18,0.12959828375521604,0.07000000000000028
2021-08-19,0.07257577130205838,0.05999700000000274
2021-08-20,0.07583428762667435,0.05999700000000274
2021-08-21,0.0765514075696318,0.05999700000000274
2021-08-22,0.07562165081725229,-0.29000100000000373
2021-08-23,0.18030889640425707,0.15999900000000622
2021-08-24,0.045513374467472986,-0.3599969999999999
2021-08-25,0.20174557954871755,-0.10000299999999385
2021-08-26,0.12351738147449691,-0.25999800000000306
2021-08-27,0.17216045041877645,-0.25999800000000306
2021-08-28,0.17132944479088597,-0.25999800000000306
2021-08-29,0.1707615251886455,-0.05999700000000274
2021-08-30,0.11133104749494711,-0.17000200000000376
2021-08-31,0.144238602998036,-0.020000999999993496
2021-09-01,0.09959048014289147,0.42000200000000376
2021-09-02,-0.03204291289109498,-0.3200000000000003
2021-09-03,0.1899661168105029,-0.3200000000000003
2021-09-04,0.1898110186002463,-0.3200000000000003
2021-09-05,0.1888922905442395,-0.3200000000000003
2021-09-06,0.18994129708677043,-0.619999
2021-09-07,0.2795372153074407,-0.24000099999999946
2021-09-08,0.16545594795063784,-0.7299990000000065
2021-09-09,0.3121723051340737,-0.5500029999999967
2021-09-10,0.2578918654637798,-0.5500029999999967
2021-09-11,0.25828527798238576,-0.5500029999999967
2021-09-12,0.25846711236916026,-0.6700019999999967
2021-09-13,0.29408056435132424,-0.38000100000000003
2021-09-14,0.20767605324336896,-0.07999799999999624
2021-09-15,0.11736436062943359,0.12999699999999592
2021-09-16,0.055117958571743585,-0.5999989999999968
2021-09-17,0.2733246913151808,-0.5999989999999968
2021-09-18,0.27378716992170343,-0.5999989999999968
2021-09-19,0.27282464985300114,2.3300020000000004
2021-09-20,-0.6047884020388234,0.26000200000000007
2021-09-21,0.01603048788307987,0.07000399999999729
2021-09-22,0.07265218173565494,0.23999799999999993
2021-09-23,0.021437724747002007,-0.600003000000001
2021-09-24,0.27343206444615775,-0.600003000000001
2021-09-25,0.2731037144822138,-0.600003000000001
2021-09-26,0.27326324730658214,-0.7299999999999969
2021-09-27,0.3123975976222101,-0.7599980000000031
2021-09-28,0.32187068406341235,0.6899980000000028
2021-09-29,-0.11277695006960237,0.1200019999999995
2021-09-30,0.057852769470459614,0.3899990000000031
2021-10-01,-0.023329967612441216,0.3899990000000031
2021-10-02,-0.023093784454672986,0.3899990000000031
2021-10-03,-0.023534061403230874,0.49000199999999694
2021-10-04,-0.052681333430209365,-0.24000199999999694
2021-10-05,0.16531781026230552,0.2200019999999938
2021-10-06,0.0276484644256859,0.7999989999999997
2021-10-07,-0.1463878527609174,-0.09000000000000341
2021-10-08,0.12062392675476347,-0.09000000000000341
2021-10-09,0.1213815597670261,-0.09000000000000341
2021-10-10,0.12039274338591176,-0.24000199999999694
2021-10-11,0.16536163676085514,-0.5200009999999935
2021-10-12,0.24922090674410094,0.44000299999999726
2021-10-13,-0.0383494845563625,-0.7200010000000034
2021-10-14,0.3094836556147402,-0.04999899999999968
2021-10-15,0.10851580645488935,-0.04999899999999968
2021-10-16,0.10944934940423354,-0.04999899999999968
2021-10-17,0.10850331730517637,-0.48999799999999993
2021-10-18,0.2398609050397685,0.6099969999999999
2021-10-19,-0.0890019596212496,0.3400000000000034
2021-10-20,-0.008489510754786253,0.7100030000000004
2021-10-21,-0.1192923807739272,-0.09999800000000647
2021-10-22,0.12358118478272656,-0.09999800000000647
2021-10-23,0.12499956667296017,-0.09999800000000647
2021-10-24,0.12319504980520411,-0.16999899999999712
2021-10-25,0.14437490424558713,0.32999800000000334
2021-10-26,-0.005581534955119372,-0.8600009999999969
2021-10-27,0.3516892663767221,0.1600000000000037
2021-10-28,0.04600435065929552,-0.00999800000000306
2021-10-29,0.09639519379941063,-0.00999800000000306
2021-10-30,0.09674320847197368,-0.00999800000000306
2021-10-31,0.09646411967165801,0.2700000000000031
2021-11-01,0.012897937205655588,0.6200019999999995
2021-11-02,-0.09247705113782759,-0.11999899999999997
2021-11-03,0.12923619207604028,0.04000100000000373
2021-11-04,0.08154186125466417,0.29000100000000373
2021-11-05,0.006445725412494607,0.29000100000000373
2021-11-06,0.007690102525537326,0.29000100000000373
2021-11-07,0.0072822914749166995,-0.6699979999999996
2021-11-08,0.2947322148921141,-0.23999799999999993
2021-11-09,0.16606758582799586,-0.13000100000000003
2021-11-10,0.13334188486325219,-0.12000299999999697
2021-11-11,0.13017823388361574,-1.5400010000000037
2021-11-12,0.5555617770779413,-1.5400010000000037
2021-11-13,0.5551610758019502,-1.5400010000000037
2021-11-14,0.5549597127907936,-0.1399990000000031
2021-11-15,0.13503994100830483,0.030003000000000668
2021-11-16,0.08466222135271595,-0.2700000000000031
2021-11-17,0.17463110562815776,-0.17999999999999972
2021-11-18,0.14772943255299667,-0.6500010000000032
2021-11-19,0.28933388567120655,-0.6500010000000032
2021-11-20,0.2889367854256599,-0.6500010000000032
2021-11-21,0.28911222585269725,-0.07000000000000028
2021-11-22,0.11482683286061596,0.3800019999999975
2021-11-23,-0.019647983804614758,0.04000100000000373
2021-11-24,0.0822811453791003,0.04000100000000373
2021-11-25,0.08198976165663692,-0.41999799999999965
2021-11-26,0.21936682971600852,-0.41999799999999965
2021-11-27,0.22002941013360505,-0.41999799999999965
2021-11-28,0.21976990889423104,-0.21000300000000038
2021-11-29,0.15628970940929646,-0.46999699999999933
2021-11-30,0.23472763937495036,-0.5200010000000006
2021-12-01,0.2497202483200591,-0.25
2021-12-02,0.16846724062400759,-0.31000099999999975
2021-12-03,0.1861161926427592,-0.31000099999999975
2021-12-04,0.1865044657549617,-0.31000099999999975
2021-12-05,0.18637043135383408,0.1100009999999969
2021-12-06,0.06036791836855295,0.6099960000000024
2021-12-07,-0.08908267651959495,0.2700000000000031
2021-12-08,0.01240551355761138,-0.3199999999999932
2021-12-09,0.18924546397312658,-0.14999799999999652
2021-12-10,0.1386037544749213,-0.14999799999999652
2021-12-11,0.13830567442187058,-0.14999799999999652
2021-12-12,0.13870672022721336,0.29000100000000373
2021-12-13,0.006003029546047839,-0.029998999999996556
2021-12-14,0.10218215400781455,0.7800020000000032
2021-12-15,-0.14072671579894727,0.9700010000000034
2021-12-16,-0.19732460068176533,-0.5499999999999972
2021-12-17,0.2587681404814449,-0.5499999999999972
2021-12-18,0.258111725288625,-0.5499999999999972
2021-12-19,0.259564738922929,0.0
2021-12-20,0.09390467175426802,0.2700010000000006
2021-12-21,0.012481506533856976,1.1000020000000035
2021-12-22,-0.23654870083408797,0.1399990000000031
2021-12-23,0.05132859260504729,0.1399990000000031
2021-12-24,0.05160642145464215,0.1399990000000031
2021-12-25,0.05105829662606554,0.1399990000000031
2021-12-26,0.050879928008782015,0.4400019999999998
2021-12-27,-0.0377489594717382,0.25999900000000054
2021-12-28,0.01583272244453983,0.19000299999999726
2021-12-29,0.03646052573441688,-0.05999799999999311
2021-12-30,0.11133174403075563,-0.05999799999999311
