date,compound_score
2012-06-01,-0.0551582995951417
2012-06-02,-0.05197654320987654
2012-06-03,0.019459756097560975
2012-06-04,-0.05396106557377049
2012-06-05,-0.05529061224489796
2012-06-06,-0.0698491935483871
2012-06-07,-0.026143548387096774
2012-06-08,-0.08612571428571428
2012-06-09,-0.043873684210526315
2012-06-10,0.024581914893617024
2012-06-11,0.02531516393442623
2012-06-12,-0.045061382113821144
2012-06-13,-0.0668890243902439
2012-06-14,-0.023734285714285715
2012-06-15,-0.10210121457489879
2012-06-16,-0.04881931818181818
2012-06-17,0.0009428571428571427
2012-06-18,-0.07167975708502025
2012-06-19,-0.06572367346938775
2012-06-20,-0.06759670781893005
2012-06-21,-0.08526639676113361
2012-06-22,-0.06252032520325204
2012-06-23,-0.0406302752293578
2012-06-24,0.011168316831683164
2012-06-25,-0.08448565573770492
2012-06-26,-0.07873577235772358
2012-06-27,-0.09665901639344263
2012-06-28,-0.06095368852459016
2012-06-29,-0.0798760162601626
2012-06-30,-0.032941237113402064
2012-07-01,-0.0741978947368421
2012-07-02,-0.05183709677419355
2012-07-03,-0.05751626016260162
2012-07-04,-0.07160564516129032
2012-07-05,-0.06696326530612244
2012-07-06,-0.0952979674796748
2012-07-07,-0.02673709677419355
2012-07-08,-0.04514545454545455
2012-07-09,-0.08171755102040817
2012-07-10,-0.0853479674796748
2012-07-11,-0.061872357723577236
2012-07-12,-0.027200813008130084
2012-07-13,-0.06523795918367346
2012-07-14,-0.06964901960784313
2012-07-15,-0.13797142857142858
2012-07-16,-0.07719835390946501
2012-07-17,-0.07860983606557377
2012-07-18,-0.04263643724696356
2012-07-19,-0.07287206477732794
2012-07-20,-0.08158825910931174
2012-07-21,-0.044398999999999994
2012-07-22,-0.08011022727272726
2012-07-23,-0.07275060240963854
2012-07-24,-0.04026611570247934
2012-07-25,-0.06221066666666667
2012-07-26,-0.08396550632911393
2012-07-27,-0.06959807692307693
2012-07-28,-0.05935979381443298
2012-07-29,-0.04451282051282052
2012-07-30,-0.06369297752808988
2012-07-31,-0.06557290502793296
2012-08-01,-0.045340318302387266
2012-08-02,-0.054922788203753355
2012-08-03,-0.05822762430939226
2012-08-04,-0.014263392857142858
2012-08-05,-0.038293333333333325
2012-08-06,-0.046161612903225804
2012-08-07,-0.057429619565217395
2012-08-08,-0.037617086834733894
2012-08-09,-0.021710991957104558
2012-08-10,-0.045566666666666665
2012-08-11,-0.0019032520325203237
2012-08-12,0.013971296296296294
2012-08-13,-0.041559940652819
2012-08-14,-0.06988575197889182
2012-08-15,-0.07213524096385542
2012-08-16,-0.07859571428571428
2012-08-17,-0.06634985507246377
2012-08-18,-0.02668041237113402
2012-08-19,-0.050943956043956046
2012-08-20,-0.09033095975232198
2012-08-21,-0.0747127478753541
2012-08-22,-0.07962664756446991
2012-08-23,-0.06891408450704226
2012-08-24,-0.07279921874999999
2012-08-25,-0.015792727272727274
2012-08-26,-0.02993684210526316
2012-08-27,-0.03924305949008499
2012-08-28,-0.09207570621468926
2012-08-29,-0.06970056179775282
2012-08-30,-0.059921568627450975
2012-08-31,-0.04368925619834711
2012-09-01,-0.09882235294117647
2012-09-02,-0.044059
2012-09-03,-0.06179584664536741
2012-09-04,-0.04747601246105919
2012-09-05,-0.09885856697819315
2012-09-06,-0.06463967213114755
2012-09-07,-0.09003809523809524
2012-09-08,-0.04972429906542056
2012-09-09,-0.017391071428571433
2012-09-10,-0.06582794612794612
2012-09-11,-0.06796372239747633
2012-09-12,-0.0759595041322314
2012-09-13,-0.08112640264026402
2012-09-14,-0.0678011811023622
2012-09-15,-0.14082444444444445
2012-09-16,-0.10366184210526316
2012-09-17,-0.05290963855421686
2012-09-18,-0.06939470588235294
2012-09-19,-0.06054038997214485
2012-09-20,-0.05361815561959654
2012-09-21,-0.08654792899408284
2012-09-22,-0.10510574712643678
2012-09-23,-0.06447692307692307
2012-09-24,-0.08561760563380282
2012-09-25,-0.0600804054054054
2012-09-26,-0.04855358361774744
2012-09-27,-0.045176845637583896
2012-09-28,-0.05022596153846154
2012-09-29,-0.02417173913043478
2012-09-30,0.005087096774193549
2012-10-01,-0.08280073800738007
2012-10-02,-0.0793811209439528
2012-10-03,-0.06382142857142857
2012-10-04,-0.06195369318181818
2012-10-05,-0.062236875000000004
2012-10-06,-0.06082058823529411
2012-10-07,-0.07816575342465754
2012-10-08,-0.03664012539184953
2012-10-09,-0.06969312320916905
2012-10-10,-0.06927774647887323
2012-10-11,-0.06272627345844503
2012-10-12,-0.0584085294117647
2012-10-13,-0.08378395061728396
2012-10-14,-0.01965507246376812
2012-10-15,-0.061988888888888885
2012-10-16,-0.07019217877094973
2012-10-17,-0.06660634920634921
2012-10-18,-0.04224373333333333
2012-10-19,-0.059618750000000005
2012-10-20,-0.054427450980392166
2012-10-21,-0.05812857142857143
2012-10-22,-0.07669717514124294
2012-10-23,-0.06891140583554377
2012-10-24,-0.051826740947075206
2012-10-25,-0.08199206798866855
2012-10-26,-0.09006733524355301
2012-10-27,-0.07452439024390244
2012-10-28,0.02456987951807229
2012-10-29,-0.02913258426966292
2012-10-30,-0.08178691860465116
2012-10-31,-0.06727732793522267
2012-11-01,-0.02914216524216524
2012-11-02,-0.027358448753462605
2012-11-03,-0.14085393258426965
2012-11-04,-0.03186929824561403
2012-11-05,-0.060016569767441866
2012-11-06,-0.03799967741935484
2012-11-07,-0.021326086956521738
2012-11-08,-0.08026408839779005
2012-11-09,-0.056047787610619466
2012-11-10,0.00044285714285714165
2012-11-11,-0.12365571428571427
2012-11-12,-0.06903224043715847
2012-11-13,-0.08441864406779662
2012-11-14,-0.09228559782608696
2012-11-15,-0.04440974930362117
2012-11-16,-0.08071476510067115
2012-11-17,-0.06755802469135802
2012-11-18,0.0029935897435897398
2012-11-19,-0.06145212121212121
2012-11-20,-0.08128955223880596
2012-11-21,-0.06351451612903226
2012-11-22,-0.0233374251497006
2012-11-23,-0.09406230529595015
2012-11-24,-0.09321555555555555
2012-11-25,-0.06423191489361701
2012-11-26,-0.07560450704225352
2012-11-27,-0.07317277936962752
2012-11-28,-0.09090276923076923
2012-11-29,-0.05253016304347826
2012-11-30,-0.06717735294117647
2012-12-01,-0.04989010989010989
2012-12-02,0.00034943820224718995
2012-12-03,-0.07914386503067485
2012-12-04,-0.06973520710059171
2012-12-05,-0.06937800586510265
2012-12-06,-0.09596059701492538
2012-12-07,-0.06717909090909091
2012-12-08,-0.06755104166666666
2012-12-09,-0.06544756097560976
2012-12-10,-0.07115833333333334
2012-12-11,-0.07035459940652819
2012-12-12,-0.11081719745222929
2012-12-13,-0.07529322033898306
2012-12-14,-0.05572040229885057
2012-12-15,-0.07252765957446808
2012-12-16,-0.06490537634408602
2012-12-17,-0.06901708860759494
2012-12-18,-0.11463021148036254
2012-12-19,-0.08271205882352942
2012-12-20,-0.08666492307692308
2012-12-21,-0.10168603174603175
2012-12-22,-0.08455977011494253
2012-12-23,-0.1023
2012-12-24,-0.06204034090909091
2012-12-25,-0.11666
2012-12-26,-0.10946129032258065
2012-12-27,-0.09663050847457627
2012-12-28,-0.06321267605633803
2012-12-29,-0.18600459770114944
2012-12-30,-0.16861012658227847
2012-12-31,-0.11186122448979592
2013-01-01,-0.05528652482269504
2013-01-02,-0.10026127450980392
2013-01-03,-0.06348484848484848
2013-01-04,-0.09757277227722773
2013-01-05,-0.019082142857142857
2013-01-06,-0.125020987654321
2013-01-07,-0.1286776470588235
2013-01-08,-0.10386052631578947
2013-01-09,-0.16260232558139534
2013-01-10,-0.1433299625468165
2013-01-11,-0.08706333333333333
2013-01-12,-0.028523711340206186
2013-01-13,-0.08709761904761905
2013-01-14,-0.11198066914498142
2013-01-15,-0.08828664495114007
2013-01-16,-0.09188080495356037
2013-01-17,-0.09839211267605634
2013-01-18,-0.05140962732919254
2013-01-19,-0.09882921348314606
2013-01-20,-0.1266392405063291
2013-01-21,-0.08643297491039426
2013-01-22,-0.05195510835913313
2013-01-23,-0.10105953079178887
2013-01-24,-0.08222043343653251
2013-01-25,-0.06822340425531914
2013-01-26,0.06655050505050505
2013-01-27,-0.010314285714285713
2013-01-28,-0.048624218749999996
2013-01-29,-0.05429033232628398
2013-01-30,-0.057629022988505745
2013-01-31,-0.07975529411764706
2013-02-01,-0.09691108108108108
2013-02-02,-0.06262674418604651
2013-02-03,-0.009854878048780486
2013-02-04,-0.06534023668639054
2013-02-05,-0.0640125
2013-02-06,-0.062249438202247195
2013-02-07,-0.08001899441340782
2013-02-08,-0.07432320916905444
2013-02-09,-0.04131414141414141
2013-02-10,-0.049126190476190476
2013-02-11,-0.06630838709677418
2013-02-12,-0.0715895061728395
2013-02-13,-0.04544568245125347
2013-02-14,-0.07087611940298508
2013-02-15,-0.06646430868167202
2013-02-16,-0.08597204301075269
2013-02-17,-0.016260204081632656
2013-02-18,-0.0753006779661017
2013-02-19,-0.03871652421652422
2013-02-20,-0.056528651685393255
2013-02-21,-0.09758652694610778
2013-02-22,-0.06853139931740614
2013-02-23,-0.05431188118811881
2013-02-24,-0.028228723404255317
2013-02-25,-0.0632108635097493
2013-02-26,-0.07142000000000001
2013-02-27,-0.050316618075801754
2013-02-28,-0.06440911680911682
2013-03-01,-0.048717355371900826
2013-03-02,-0.0932234693877551
2013-03-03,-0.032501369863013704
2013-03-04,-0.06225047619047618
2013-03-05,-0.07279109195402299
2013-03-06,-0.0831786301369863
2013-03-07,-0.0549931129476584
2013-03-08,-0.04553590504451038
2013-03-09,-0.03339919354838709
2013-03-10,0.019814166666666667
2013-03-11,-0.07090776699029126
2013-03-12,-0.06833919308357349
2013-03-13,-0.09224642857142858
2013-03-14,-0.04920327380952381
2013-03-15,-0.050513829787234045
2013-03-16,-0.05583267326732673
2013-03-17,-0.08358488372093023
2013-03-18,-0.08449845679012347
2013-03-19,-0.08837792915531335
2013-03-20,-0.07737264957264958
2013-03-21,-0.08564266304347826
2013-03-22,-0.07200470914127424
2013-03-23,-0.01683739130434783
2013-03-24,0.0034645161290322575
2013-03-25,-0.0489624203821656
2013-03-26,-0.05085823170731707
2013-03-27,-0.0707635761589404
2013-03-28,-0.06973803191489361
2013-03-29,-0.10159537037037038
2013-03-30,-0.11822989690721648
2013-03-31,-0.12643483146067416
2013-04-01,0.015452752293577983
2013-04-02,-0.0886
2013-04-03,-0.05043877551020408
2013-04-04,-0.07613264705882353
2013-04-05,-0.03378283378746594
2013-04-06,-0.0763516129032258
2013-04-07,-0.04415242718446602
2013-04-08,-0.053914245014245014
2013-04-09,-0.05496246056782335
2013-04-10,-0.057410755813953496
2013-04-11,-0.05111135135135136
2013-04-12,-0.06517180156657963
2013-04-13,0.022436538461538463
2013-04-14,-0.08028235294117647
2013-04-15,-0.046792241379310345
2013-04-16,-0.033481746031746036
2013-04-17,-0.06614868804664722
2013-04-18,-0.09512011834319525
2013-04-19,-0.09388563049853373
2013-04-20,-0.07898227848101266
2013-04-21,-0.08040365853658536
2013-04-22,-0.05588483965014577
2013-04-23,-0.05806648793565684
2013-04-24,-0.0670793956043956
2013-04-25,-0.062476150627615065
2013-04-26,-0.08488636363636363
2013-04-27,-0.07915670103092783
2013-04-28,-0.05407721518987342
2013-04-29,-0.08329171428571429
2013-04-30,-0.05594697406340057
2013-05-01,-0.04933137829912023
2013-05-02,-0.06551873278236915
2013-05-03,-0.04295207667731629
2013-05-04,-0.09942065217391305
2013-05-05,-0.05198932038834952
2013-05-06,-0.07641661442006269
2013-05-07,-0.0741252688172043
2013-05-08,-0.057184876543209875
2013-05-09,-0.06932205882352942
2013-05-10,-0.04667524429967427
2013-05-11,-0.03228640776699029
2013-05-12,-0.0035788235294117645
2013-05-13,-0.058878899082568804
2013-05-14,-0.054384126984126986
2013-05-15,-0.0862056603773585
2013-05-16,-0.0936362831858407
2013-05-17,-0.06131954397394136
2013-05-18,-0.032106140350877194
2013-05-19,-0.05359518072289157
2013-05-20,-0.044362533692722375
2013-05-21,-0.07865231213872832
2013-05-22,-0.08761367521367522
2013-05-23,-0.07194417910447762
2013-05-24,-0.10135516129032257
2013-05-25,-0.10347187499999999
2013-05-26,-0.0818732558139535
2013-05-27,-0.0804746913580247
2013-05-28,-0.07450884955752213
2013-05-29,-0.11394092140921408
2013-05-30,-0.05240760563380282
2013-05-31,-0.09897752161383284
2013-06-01,-0.05810416666666667
2013-06-02,-0.09370128205128204
2013-06-03,-0.033940882352941175
2013-06-04,-0.09324666666666666
2013-06-05,-0.0816330459770115
2013-06-06,-0.09107265193370166
2013-06-07,-0.016291562500000002
2013-06-08,-0.11405591397849461
2013-06-09,-0.03582934782608695
2013-06-10,0.0513711743772242
2013-06-11,-0.04080204081632653
2013-06-12,-0.05317795031055901
2013-06-13,-0.06910843373493976
2013-06-14,-0.06908328530259367
2013-06-15,-0.03533157894736842
2013-06-16,-0.050634065934065935
2013-06-17,-0.052518245614035085
2013-06-18,-0.06250030303030303
2013-06-19,-0.07424083601286173
2013-06-20,-0.07646275659824046
2013-06-21,-0.06994417910447762
2013-06-22,-0.019884444444444444
2013-06-23,-0.11380224719101123
2013-06-24,-0.0529330303030303
2013-06-25,-0.0936110497237569
2013-06-26,-0.02623119533527697
2013-06-27,-0.026976023391812865
2013-06-28,-0.026688519637462237
2013-06-29,-0.0239234693877551
2013-06-30,-0.025728888888888888
2013-07-01,-0.05338024691358025
2013-07-02,-0.03448761061946903
2013-07-03,-0.08327370129870129
2013-07-04,-0.06546061643835616
2013-07-05,-0.058608695652173914
2013-07-06,-0.060017708333333336
2013-07-07,-0.038415116279069766
2013-07-08,-0.024968319559228652
2013-07-09,-0.08614405144694534
2013-07-10,-0.025984276729559753
2013-07-11,-0.05397431506849315
2013-07-12,-0.06033490566037735
2013-07-13,-0.1066858695652174
2013-07-14,-0.0804183908045977
2013-07-15,-0.09502385321100917
2013-07-16,-0.05433115264797508
2013-07-17,-0.052909316770186336
2013-07-18,-0.05801208459214501
2013-07-19,-0.044677289377289375
2013-07-20,-0.05175714285714286
2013-07-21,-0.06149529411764706
2013-07-22,-0.04056286549707602
2013-07-23,-0.07242048929663608
2013-07-24,-0.08422759643916913
2013-07-25,-0.056338591549295776
2013-07-26,-0.046440853658536584
2013-07-27,-0.01755922330097088
2013-07-28,-0.029099999999999997
2013-07-29,-0.05217011173184358
2013-07-30,-0.07516911764705883
2013-07-31,-0.046943302180685355
2013-08-01,-0.07387172011661808
2013-08-02,-0.04451337209302326
2013-08-03,-0.06583269230769231
2013-08-04,-0.01587826086956522
2013-08-05,-0.04297933130699088
2013-08-06,-0.10360757575757576
2013-08-07,-0.08121632047477745
2013-08-08,-0.022420195439739415
2013-08-09,-0.06216837349397591
2013-08-10,-0.08222380952380952
2013-08-11,-0.04562448979591836
2013-08-12,-0.07294176470588236
2013-08-13,-0.06313400576368876
2013-08-14,-0.05657943661971831
2013-08-15,-0.06974164383561644
2013-08-16,-0.04862790697674419
2013-08-17,-0.04651590909090909
2013-08-18,-0.03377959183673469
2013-08-19,-0.06151121495327103
2013-08-20,-0.0929533527696793
2013-08-21,-0.052615536723163846
2013-08-22,-0.08122576687116564
2013-08-23,-0.09631923076923077
2013-08-24,-0.060313541666666665
2013-08-25,-0.050940206185567015
2013-08-26,-0.054140401146131806
2013-08-27,-0.04953303834808259
2013-08-28,-0.07639357541899441
2013-08-29,-0.04300630372492836
2013-08-30,-0.04892901408450705
2013-08-31,-0.030543333333333336
2013-09-01,-0.03798108108108108
2013-09-02,-0.008937878787878786
2013-09-03,-0.041964264264264264
2013-09-04,-0.024390350877192983
2013-09-05,-0.0403310447761194
2013-09-06,-0.049092378048780486
2013-09-07,-0.01972982456140351
2013-09-08,-0.022701724137931038
2013-09-09,-0.0025778145695364236
2013-09-10,-0.027001249999999997
2013-09-11,-0.05135623268698061
2013-09-12,-0.028909345794392523
2013-09-13,-0.04139845679012346
2013-09-14,-0.10212604166666667
2013-09-15,-0.041855555555555556
2013-09-16,-0.08409779874213837
2013-09-17,-0.07443245033112583
2013-09-18,-0.08515140186915889
2013-09-19,-0.057412386706948634
2013-09-20,-0.08334556962025316
2013-09-21,-0.13117083333333335
2013-09-22,-0.07702112676056337
2013-09-23,-0.03951304347826087
2013-09-24,-0.07876501901140684
2013-09-25,-0.059321611721611725
2013-09-26,-0.01458544776119403
2013-09-27,-0.06000297397769516
2013-09-28,-0.03799021739130435
2013-09-29,0.0006821917808219126
2013-09-30,-0.082226
2013-10-01,-0.05058981132075472
2013-10-02,-0.04196470588235294
2013-10-03,-0.07040415335463258
2013-10-04,-0.06908686868686868
2013-10-05,0.08589285714285715
2013-10-06,0.008664130434782608
2013-10-07,-0.0675958174904943
2013-10-08,-0.10201809523809524
2013-10-09,-0.059224600638977644
2013-10-10,-0.02593167701863354
2013-10-11,-0.04818591065292096
2013-10-12,0.02768313253012048
2013-10-13,-0.006901351351351351
2013-10-14,-0.043460317460317456
2013-10-15,-0.07022462462462462
2013-10-16,-0.08899201277955272
2013-10-17,-0.08814617834394904
2013-10-18,-0.09826072507552869
2013-10-19,-0.0007741176470588251
2013-10-20,-0.03308901098901099
2013-10-21,-0.07805601265822786
2013-10-22,-0.09497407407407407
2013-10-23,-0.05379798850574712
2013-10-24,-0.07251420118343195
2013-10-25,-0.05371716867469879
2013-10-26,-0.028494186046511626
2013-10-27,-0.023543209876543212
2013-10-28,-0.09784888888888889
2013-10-29,-0.07566467065868263
2013-10-30,-0.06594294117647059
2013-10-31,-0.04852845070422535
2013-11-01,-0.042933944954128445
2013-11-02,-0.036399999999999995
2013-11-03,-0.03522542372881356
2013-11-04,-0.056098076923076924
2013-11-05,-0.03612122186495177
2013-11-06,-0.07274097859327218
2013-11-07,-0.07377962382445141
2013-11-08,-0.051602631578947365
2013-11-09,-0.01804057971014493
2013-11-10,-0.017879710144927532
2013-11-11,-0.03836389776357827
2013-11-12,-0.08674326018808777
2013-11-13,-0.07005780141843972
2013-11-14,-0.07669842767295598
2013-11-15,-0.04486470588235294
2013-11-16,-0.043137894736842104
2013-11-17,-0.064325
2013-11-18,-0.05829228486646885
2013-11-19,-0.06954514285714286
2013-11-20,-0.06918108108108109
2013-11-21,-0.05391049562682215
2013-11-22,-0.07074364161849711
2013-11-23,0.045210810810810804
2013-11-24,-0.0193179104477612
2013-11-25,-0.09882664359861591
2013-11-26,-0.08149435215946844
2013-11-27,-0.049609375
2013-11-28,-0.08496654804270462
2013-11-29,-0.046904193548387096
2013-11-30,-0.10547954545454545
2013-12-01,-0.10011975308641975
2013-12-02,-0.05208637873754153
2013-12-03,-0.07015563139931741
2013-12-04,-0.07896722408026756
2013-12-05,-0.09074201954397393
2013-12-06,-0.08582233333333333
2013-12-07,-0.053824657534246576
2013-12-08,0.019573170731707317
2013-12-09,-0.10083415492957747
2013-12-10,-0.038608450704225354
2013-12-11,-0.05204778156996587
2013-12-12,-0.06654863945578232
2013-12-13,-0.07345280528052806
2013-12-14,0.0033238636363636383
2013-12-15,-0.06716521739130434
2013-12-16,-0.08104018264840183
2013-12-17,-0.07339176470588235
2013-12-18,-0.06760826446280992
2013-12-19,-0.06000763052208835
2013-12-20,-0.05160674603174603
2013-12-21,-0.14170259740259739
2013-12-22,-0.09498030303030303
2013-12-23,-0.05487179487179487
2013-12-24,-0.009722297297297296
2013-12-25,-0.08620263157894736
2013-12-26,-0.06358039215686274
2013-12-27,-0.11678
2013-12-28,-0.08085294117647059
2013-12-29,-0.06071212121212122
2013-12-30,-0.030973913043478258
2013-12-31,-0.0610625
2014-01-01,-0.0664617886178862
2014-01-02,-0.052187027027027016
2014-01-03,-0.059267724867724865
2014-01-04,-0.12707662337662337
2014-01-05,-0.08770864197530864
2014-01-06,-0.0828444976076555
2014-01-07,-0.0945347280334728
2014-01-08,-0.0898896551724138
2014-01-09,-0.08746082949308756
2014-01-10,-0.05948508064516129
2014-01-11,-0.04457710843373494
2014-01-12,-0.026796610169491523
2014-01-13,-0.10580786026200874
2014-01-14,-0.08014873646209386
2014-01-15,-0.11220688405797102
2014-01-16,-0.07231781376518219
2014-01-17,-0.09944361702127659
2014-01-18,-0.09597249999999999
2014-01-19,-0.03721666666666667
2014-01-20,-0.0519119298245614
2014-01-21,-0.07756415770609319
2014-01-22,-0.0729236559139785
2014-01-23,-0.05060253623188406
2014-01-24,-0.03222049180327869
2014-01-25,-0.00908857142857143
2014-01-26,0.04706904761904761
2014-01-27,-0.060631858407079645
2014-01-28,-0.11731730103806227
2014-01-29,-0.06013120805369128
2014-01-30,-0.05795322033898305
2014-01-31,-0.06613769968051118
2014-02-01,-0.07375853658536585
2014-02-02,-0.04590735294117648
2014-02-03,-0.0745829931972789
2014-02-04,-0.07269026845637584
2014-02-05,-0.06964485049833888
2014-02-06,-0.03877813504823151
2014-02-07,-0.05332451612903226
2014-02-08,-0.046857777777777776
2014-02-09,-0.09549756097560975
2014-02-10,-0.020725324675324674
2014-02-11,-0.046665448504983394
2014-02-12,-0.03377383177570094
2014-02-13,0.009085579937304073
2014-02-14,-0.04907578616352202
2014-02-15,0.021319417475728155
2014-02-16,0.08499255319148936
2014-02-17,-0.05086632653061224
2014-02-18,-0.05600234899328859
2014-02-19,-0.052114864864864864
2014-02-20,-0.028677064220183485
2014-02-21,-0.024807430340557275
2014-02-22,0.005636893203883496
2014-02-23,0.0007141304347826049
2014-02-24,-0.04495987055016181
2014-02-25,-0.07275833333333333
2014-02-26,-0.081555900621118
2014-02-27,-0.06300761904761905
2014-02-28,-0.050952577319587626
2014-03-01,0.0004763888888888904
2014-03-02,0.006669230769230768
2014-03-03,-0.026576129032258065
2014-03-04,-0.053876702508960574
2014-03-05,-0.08520486111111111
2014-03-06,-0.019595031055900623
2014-03-07,-0.04849160305343512
2014-03-08,-0.053440259740259746
2014-03-09,-0.030448684210526312
2014-03-10,-0.056113108614232216
2014-03-11,-0.06908327645051195
2014-03-12,-0.06990850340136055
2014-03-13,-0.02653076923076923
2014-03-14,-0.024515238095238093
2014-03-15,0.027866666666666668
2014-03-16,-0.03518125
2014-03-17,-0.02963467153284672
2014-03-18,-0.05517348484848485
2014-03-19,-0.06877523510971786
2014-03-20,-0.06057762711864407
2014-03-21,-0.023296830985915493
2014-03-22,-0.04349487179487179
2014-03-23,-0.08666404494382023
2014-03-24,-0.05752108843537415
2014-03-25,-0.05200955631399317
2014-03-26,-0.04117074829931973
2014-03-27,-0.07154371069182389
2014-03-28,-0.05114403973509934
2014-03-29,-0.00669074074074074
2014-03-30,-0.0187095744680851
2014-03-31,-0.03666438356164384
2014-04-01,-0.07468398692810457
2014-04-02,-0.024418027210884354
2014-04-03,-0.030045928338762216
2014-04-04,-0.06575919732441471
2014-04-05,0.011192173913043479
2014-04-06,-0.01959883720930233
2014-04-07,-0.0066448275862068945
2014-04-08,-0.005541249999999999
2014-04-09,-0.030390220820189273
2014-04-10,-0.05263099041533547
2014-04-11,-0.0005344262295081957
2014-04-12,0.004819801980198018
2014-04-13,-0.01150253164556962
2014-04-14,-0.06482739726027398
2014-04-15,-0.03741783625730995
2014-04-16,-0.08813114754098361
2014-04-17,-0.03821753731343284
2014-04-18,-0.02746588235294117
2014-04-19,0.04080760869565218
2014-04-20,-0.01852089552238806
2014-04-21,-0.021485858585858587
2014-04-22,-0.05587396226415094
2014-04-23,-0.04668576512455516
2014-04-24,-0.02907292576419214
2014-04-25,-0.022402272727272726
2014-04-26,-0.04042916666666667
2014-04-27,-0.05442121212121212
2014-04-28,-0.05222901960784314
2014-04-29,-0.08912633451957296
2014-04-30,-0.07630962199312714
2014-05-01,-0.04651781818181818
2014-05-02,-0.06686043956043956
2014-05-03,-0.11666593406593406
2014-05-04,-0.010572727272727275
2014-05-05,-0.06365892255892257
2014-05-06,-0.057584397163120575
2014-05-07,-0.04132467105263158
2014-05-08,-0.08206205787781351
2014-05-09,-0.0556484240687679
2014-05-10,-0.001814130434782608
2014-05-11,-0.009096511627906976
2014-05-12,-0.007464685314685315
2014-05-13,-0.0923367469879518
2014-05-14,-0.046532971014492754
2014-05-15,-0.07912068965517241
2014-05-16,-0.05421341853035143
2014-05-17,-0.06763214285714285
2014-05-18,-0.022219540229885062
2014-05-19,-0.06568090277777777
2014-05-20,-0.04577974683544304
2014-05-21,-0.07665230263157895
2014-05-22,-0.0538804054054054
2014-05-23,-0.02898807947019868
2014-05-24,-0.025281
2014-05-25,-0.055330303030303035
2014-05-26,-0.047965016501650165
2014-05-27,-0.058767207792207794
2014-05-28,-0.026856656346749226
2014-05-29,-0.03310247349823322
2014-05-30,-0.06113884057971015
2014-05-31,0.02806588235294118
2014-06-01,-0.033321978021978026
2014-06-02,-0.05554117647058824
2014-06-03,-0.06458913043478261
2014-06-04,-0.04171960784313725
2014-06-05,-0.04277509433962264
2014-06-06,-0.04767694915254237
2014-06-07,-0.03623186813186813
2014-06-08,0.020940449438202245
2014-06-09,0.028735510204081632
2014-06-10,-0.025825412541254124
2014-06-11,-0.0628698051948052
2014-06-12,-0.03926171617161716
2014-06-13,-0.06786594202898551
2014-06-14,-0.03444725274725274
2014-06-15,-0.0003255813953488394
2014-06-16,-0.0920190031152648
2014-06-17,-0.040406060606060605
2014-06-18,-0.03985876923076923
2014-06-19,-0.030956549520766777
2014-06-20,-0.03655824915824916
2014-06-21,-0.019673728813559326
2014-06-22,-0.04264117647058824
2014-06-23,0.029591176470588235
2014-06-24,-0.09906813880126183
2014-06-25,-0.0487032154340836
2014-06-26,-0.04886209150326797
2014-06-27,-0.04278429487179487
2014-06-28,-0.04058777777777778
2014-06-29,-0.07252526315789473
2014-06-30,-0.07617307692307691
2014-07-01,-0.043541333333333335
2014-07-02,-0.04055874587458746
2014-07-03,-0.07181627118644068
2014-07-04,-0.06622145328719722
2014-07-05,-0.08285428571428571
2014-07-06,-0.06268505747126436
2014-07-07,-0.03766
2014-07-08,-0.03988111111111111
2014-07-09,-0.03540630914826498
2014-07-10,-0.056100696864111496
2014-07-11,-0.06394489051094891
2014-07-12,-0.026724742268041234
2014-07-13,0.017883076923076925
2014-07-14,-0.00719686411149826
2014-07-15,-0.041811666666666664
2014-07-16,-0.03630785714285714
2014-07-17,-0.04800032894736842
2014-07-18,-0.096371875
2014-07-19,-0.06440705882352941
2014-07-20,-0.07676666666666666
2014-07-21,-0.04491660777385159
2014-07-22,-0.01610681818181818
2014-07-23,-0.05907272727272727
2014-07-24,-0.04562709030100334
2014-07-25,-0.02626456140350877
2014-07-26,-0.0016122807017543831
2014-07-27,0.045591025641025636
2014-07-28,-0.0157705035971223
2014-07-29,-0.056069902912621365
2014-07-30,-0.07347322033898306
2014-07-31,-0.06615547703180212
2014-08-01,-0.014587457627118647
2014-08-02,-0.008754901960784312
2014-08-03,-0.020040186915887853
2014-08-04,-0.09825
2014-08-05,-0.039663503649635036
2014-08-06,-0.06461384083044983
2014-08-07,-0.09147364620938628
2014-08-08,-0.035313840830449826
2014-08-09,-0.05077717391304347
2014-08-10,-0.08424347826086956
2014-08-11,-0.01666713615023474
2014-08-12,-0.04492009132420091
2014-08-13,-0.07964830508474577
2014-08-14,-0.0722032786885246
2014-08-15,-0.09696169354838709
2014-08-16,-0.07397027027027027
2014-08-17,0.0029311111111111113
2014-08-18,0.013880215827338128
2014-08-19,-0.05116909722222222
2014-08-20,-0.047387544483985765
2014-08-21,-0.06283474903474903
2014-08-22,-0.03843263157894737
2014-08-23,-0.04946696428571429
2014-08-24,-0.03739381443298969
2014-08-25,-0.04330467625899281
2014-08-26,-0.023680514705882356
2014-08-27,-0.07684280442804428
2014-08-28,-0.050891428571428574
2014-08-29,-0.03432393822393823
2014-08-30,0.015546913580246909
2014-08-31,-0.05119878048780487
2014-09-01,-0.039200359712230216
2014-09-02,-0.06290848056537103
2014-09-03,-0.04365931034482758
2014-09-04,-0.03933113553113553
2014-09-05,-0.0658843621399177
2014-09-06,0.014943750000000004
