Date,Open,High,Low,Close,Adj Close,Volume
2018-06-05,69.690002,70.675003,69.529999,70.389999,57.608604,3837080
2018-06-06,70.449997,70.500000,69.099998,69.230003,56.659245,3993516
2018-06-07,69.300003,69.800003,68.970001,69.260002,56.683796,2381711
2018-06-08,69.330002,69.739998,69.269997,69.370003,56.773815,1568016
2018-06-12,69.449997,69.500000,68.779999,68.849998,56.348232,4098851
2018-06-13,68.849998,68.870003,68.010002,68.180000,55.799900,3075419
2018-06-14,67.879997,67.919998,67.220001,67.449997,55.202446,3419047
2018-06-15,67.699997,69.000000,67.669998,68.980003,56.454639,5922177
2018-06-18,69.269997,70.000000,69.235001,69.699997,57.043888,2366307
2018-06-19,70.099998,70.470001,69.699997,69.879997,57.191204,3044721
2018-06-20,70.650002,71.949997,70.419998,71.910004,58.852608,4092599
2018-06-21,72.970001,72.989998,72.290001,72.900002,59.662842,7428730
2018-06-22,72.849998,73.860001,72.769997,73.860001,60.448524,4421609
2018-06-25,73.830002,74.699997,71.879997,72.160004,59.057213,3647015
2018-06-26,72.029999,73.279999,71.680000,72.809998,59.589188,2708542
2018-06-27,73.040001,73.370003,72.610001,72.610001,59.425488,2981498
2018-06-28,72.699997,73.290001,72.129997,73.230003,59.932926,2567273
2018-06-29,73.480003,73.669998,72.860001,72.870003,59.638294,6091515
2018-07-02,72.699997,73.169998,72.379997,72.699997,59.499149,2049487
2018-07-03,73.150002,74.199997,72.610001,73.970001,60.538555,3661537
2018-07-04,73.910004,73.980003,73.449997,73.589996,60.227543,2065495
2018-07-05,73.800003,74.540001,73.639999,74.459999,60.939587,2899406
2018-07-06,74.800003,75.699997,74.550003,75.669998,61.929871,3410925
2018-07-09,76.000000,76.739998,75.919998,76.099998,62.281796,4637959
2018-07-10,76.300003,76.500000,74.050003,74.430000,60.915028,4469531
2018-07-11,74.250000,74.279999,73.540001,74.050003,60.604031,3101381
2018-07-12,74.500000,75.629997,74.139999,75.209999,61.553391,2733149
2018-07-13,75.669998,75.739998,74.260002,74.849998,61.258759,2677839
2018-07-16,75.339996,75.599998,74.110001,74.239998,60.759525,2301570
2018-07-17,74.379997,74.860001,74.059998,74.489998,60.964127,2326849
2018-07-18,74.610001,75.220001,74.410004,75.019997,61.397888,2298934
2018-07-19,75.570000,75.760002,74.839996,75.389999,61.700714,2279376
2018-07-20,75.309998,76.099998,75.309998,75.900002,62.118111,2547182
2018-07-23,75.720001,75.900002,75.050003,75.239998,61.577938,1861469
2018-07-24,75.800003,75.800003,75.010002,75.169998,61.520657,2128578
2018-07-25,75.129997,75.250000,74.584999,74.760002,61.185104,2599361
2018-07-26,74.790001,75.010002,74.370003,74.830002,61.242393,3159476
2018-07-27,75.330002,75.629997,74.919998,75.360001,61.676151,4827208
2018-07-30,75.050003,75.080002,74.739998,74.900002,61.299679,1998436
2018-07-31,75.199997,75.430000,74.790001,74.790001,61.209663,2548855
2018-08-01,74.379997,74.610001,73.660004,73.709999,60.325768,3369098
2018-08-02,74.000000,74.239998,73.430000,73.680000,60.301205,2325541
2018-08-03,73.989998,74.099998,72.750000,72.830002,59.605553,3884428
2018-08-06,73.040001,73.860001,73.000000,73.559998,60.203003,2113075
2018-08-07,73.599998,73.790001,72.650002,72.889999,59.654659,4048916
2018-08-08,74.180000,74.925003,73.209999,74.809998,61.226028,5165542
2018-08-09,75.180000,75.690002,74.629997,75.370003,61.684341,3201984
2018-08-10,75.709999,76.000000,75.370003,75.389999,61.700714,3958293
2018-08-13,75.349998,75.400002,74.650002,74.940002,61.332424,2641443
2018-08-14,75.449997,76.000000,75.199997,75.860001,62.085373,4051537
2018-08-15,73.250000,73.989998,73.019997,73.989998,62.456776,6162789
2018-08-16,73.769997,74.309998,73.379997,74.120003,62.566513,4713252
2018-08-17,74.120003,74.650002,73.769997,74.290001,62.710014,2242154
2018-08-20,74.440002,74.440002,73.339996,73.610001,62.136005,3469377
2018-08-21,73.610001,73.769997,72.820000,72.949997,61.578884,3141486
2018-08-22,72.650002,72.790001,71.529999,71.879997,60.675671,2967965
2018-08-23,71.610001,71.650002,70.550003,70.750000,59.721813,3832474
2018-08-24,70.440002,71.790001,70.000000,70.889999,59.839985,4531175
2018-08-27,70.889999,71.320000,70.099998,71.190002,60.093227,2531178
2018-08-28,71.449997,72.309998,71.449997,71.730003,60.549068,3550699
2018-08-29,72.000000,73.250000,71.779999,73.230003,61.815250,5119217
2018-08-30,73.529999,73.559998,72.059998,72.150002,60.903591,3989330
2018-08-31,72.029999,72.480003,71.239998,71.239998,60.135441,5114799
2018-09-03,71.239998,71.720001,71.080002,71.209999,60.110104,1750708
2018-09-04,71.099998,71.209999,70.510002,70.730003,59.704937,2475205
2018-09-05,70.800003,70.849998,70.029999,70.110001,59.181580,1933291
2018-09-06,70.000000,70.580002,69.779999,70.139999,59.206902,3140755
2018-09-07,69.809998,70.690002,69.809998,70.510002,59.519234,2662882
2018-09-10,70.139999,70.779999,69.820000,70.750000,59.721813,2011655
2018-09-11,71.139999,72.129997,71.059998,71.870003,60.667240,3061454
2018-09-12,72.000000,72.209999,71.629997,71.930000,60.717880,4798543
2018-09-13,71.480003,71.809998,71.059998,71.180000,60.084793,2708851
2018-09-14,71.309998,71.639999,71.180000,71.500000,60.354908,2823428
2018-09-17,71.500000,72.000000,71.105003,71.750000,60.565941,1690695
2018-09-18,71.540001,72.230003,71.510002,71.919998,60.709442,2245087
2018-09-19,72.000000,72.099998,71.629997,72.089996,60.852932,2382725
2018-09-20,71.550003,72.190002,71.540001,71.879997,60.675671,3783393
2018-09-21,72.099998,72.480003,71.650002,71.940002,60.726326,4081456
2018-09-24,71.540001,71.669998,71.250000,71.570000,60.414001,1951825
2018-09-25,71.180000,71.419998,70.510002,70.800003,59.764023,1982367
2018-09-26,70.650002,70.769997,70.019997,70.180000,59.240662,3399090
2018-09-27,70.010002,70.419998,69.980003,70.080002,59.156258,2499328
2018-09-28,69.949997,72.190002,69.919998,71.410004,60.278946,5646364
2018-10-01,71.129997,71.370003,70.129997,70.419998,59.443253,2063204
2018-10-02,70.680000,70.680000,69.320000,69.570000,58.725750,3539461
2018-10-03,69.669998,70.230003,69.599998,69.610001,58.759518,1927070
2018-10-04,70.000000,70.250000,69.800003,69.919998,59.021194,1960153
2018-10-05,69.900002,70.250000,69.650002,70.000000,59.088722,2107747
2018-10-08,70.000000,70.070000,69.300003,69.349998,58.540043,2036713
2018-10-09,69.349998,69.669998,68.669998,68.750000,58.033566,2950342
2018-10-10,68.750000,69.110001,68.080002,68.970001,58.219284,2663207
2018-10-11,68.000000,68.360001,67.000000,67.000000,56.556351,3629075
2018-10-12,66.430000,67.269997,66.070000,67.029999,56.581673,4588852
2018-10-15,66.800003,67.000000,65.230003,65.629997,55.399899,3114956
2018-10-16,65.639999,66.550003,65.500000,65.769997,55.518074,2766720
2018-10-17,66.680000,67.230003,66.589996,66.900002,56.471939,2588079
2018-10-18,66.949997,67.370003,66.584999,67.220001,56.742062,2772564
2018-10-19,66.919998,67.940002,66.519997,67.919998,57.332943,2694039
2018-10-22,67.489998,67.980003,66.910004,67.339996,56.843349,2152964
2018-10-23,67.290001,67.919998,66.610001,66.610001,56.227139,2236402
2018-10-24,66.480003,67.250000,66.410004,66.860001,56.438179,2234525
2018-10-25,66.129997,66.230003,65.269997,65.269997,55.096008,3656808
2018-10-26,65.559998,66.110001,65.260002,65.809998,55.551838,6297268
2018-10-29,66.099998,66.709999,66.000000,66.639999,56.252464,1962573
2018-10-30,66.690002,68.160004,66.680000,68.160004,57.535538,2835199
2018-10-31,68.519997,69.279999,68.029999,69.230003,58.438751,4697573
2018-11-01,69.300003,69.550003,68.199997,68.940002,58.193947,4650596
2018-11-02,68.599998,68.790001,67.650002,68.349998,57.695923,3697329
2018-11-05,68.089996,68.580002,67.309998,67.980003,57.383598,2088395
2018-11-06,68.139999,69.230003,67.849998,68.949997,58.202393,1731764
2018-11-07,69.000000,69.900002,68.919998,69.349998,58.540043,3047152
2018-11-08,69.849998,70.639999,69.510002,70.620003,59.612076,3533519
2018-11-09,70.449997,70.949997,70.349998,70.949997,59.890644,2818344
2018-11-12,70.730003,71.779999,70.459999,71.769997,60.582817,2384638
2018-11-13,70.900002,71.279999,70.519997,70.900002,59.848438,3900383
2018-11-14,71.000000,71.250000,69.059998,69.209999,58.421864,3378631
2018-11-15,69.290001,69.400002,67.750000,68.860001,58.126419,3253977
2018-11-16,69.150002,69.699997,68.900002,68.900002,58.160191,2008024
2018-11-19,68.860001,68.900002,68.290001,68.500000,57.822529,2192091
2018-11-20,68.199997,69.199997,67.720001,69.199997,58.413425,3281333
2018-11-21,68.750000,70.059998,68.470001,70.059998,59.139374,3504716
2018-11-22,70.110001,70.860001,69.919998,70.629997,59.620525,2633051
2018-11-23,70.330002,71.570000,70.320000,71.300003,60.186096,3277567
2018-11-26,71.220001,71.830002,70.889999,71.360001,60.236732,4536943
2018-11-27,71.970001,72.209999,70.959999,72.209999,60.954247,3378679
2018-11-28,72.290001,72.489998,71.815002,72.089996,60.852932,2672431
2018-11-29,72.739998,73.050003,72.180000,72.430000,61.139946,3424908
2018-11-30,72.089996,72.730003,71.230003,71.230003,60.127003,7590949
2018-12-03,72.059998,72.269997,71.260002,71.550003,60.397125,2476218
2018-12-04,71.290001,71.790001,70.699997,70.800003,59.764023,2685903
2018-12-05,69.519997,70.080002,69.120003,70.000000,59.088722,2666241
2018-12-06,69.349998,69.779999,69.019997,69.669998,58.810154,2910742
2018-12-07,69.809998,70.699997,69.300003,70.370003,59.401054,2548553
2018-12-10,69.080002,69.389999,68.199997,68.269997,57.628384,3969241
2018-12-11,68.529999,68.849998,67.919998,68.430000,57.763447,2558095
2018-12-12,68.779999,70.080002,68.349998,70.080002,59.156258,3753951
2018-12-13,70.250000,70.989998,69.559998,70.180000,59.240662,2098764
2018-12-14,69.629997,69.900002,68.510002,68.809998,58.084213,3842203
2018-12-17,68.309998,69.580002,68.160004,69.260002,58.464069,3069368
2018-12-18,68.339996,69.330002,68.220001,68.599998,57.906952,3125139
2018-12-19,68.919998,69.989998,68.699997,69.400002,58.582253,4300599
2018-12-20,68.860001,69.910004,68.699997,68.919998,58.177063,4793001
2018-12-21,69.110001,69.639999,67.599998,68.480003,57.805653,9441177
2018-12-24,67.550003,68.800003,67.550003,68.650002,57.949158,1285325
2018-12-27,69.500000,70.339996,69.199997,70.330002,59.367279,2558888
2018-12-28,70.599998,71.910004,70.349998,71.910004,60.701008,3546188
2018-12-31,71.949997,72.720001,71.940002,72.389999,61.106178,2208331
2019-01-02,72.349998,72.470001,70.769997,70.970001,59.907532,2858639
2019-01-03,71.250000,71.980003,70.860001,71.839996,60.641911,3345567
2019-01-04,71.500000,71.959999,71.080002,71.889999,60.684124,3501951
2019-01-07,72.500000,72.989998,72.449997,72.570000,61.258118,2615597
2019-01-08,72.379997,72.800003,72.004997,72.470001,61.173710,2363648
2019-01-09,72.629997,72.750000,72.055000,72.330002,61.055538,2317350
2019-01-10,72.379997,72.449997,71.709999,72.449997,61.156822,2617459
2019-01-11,72.480003,72.489998,71.660004,71.660004,60.489979,2187613
2019-01-14,71.930000,72.279999,71.599998,71.919998,60.709442,2511661
2019-01-15,72.480003,72.800003,72.290001,72.650002,61.325661,2350615
2019-01-16,72.779999,72.989998,72.139999,72.550003,61.241241,2463396
2019-01-17,72.910004,73.084999,72.559998,72.769997,61.426949,2510233
2019-01-18,73.089996,73.419998,72.930000,73.230003,61.815250,1943242
2019-01-21,73.419998,73.550003,72.930000,73.050003,61.663307,1412257
2019-01-22,72.680000,72.940002,71.919998,72.180000,60.928917,2142852
2019-01-23,71.900002,72.419998,71.639999,72.129997,60.886703,1979598
2019-01-24,72.389999,72.550003,71.860001,72.510002,61.207478,1862511
2019-01-25,72.669998,72.959999,72.290001,72.540001,61.232800,5756348
2019-01-29,72.019997,72.370003,71.279999,71.349998,60.228294,2569527
2019-01-30,71.230003,71.334999,70.824997,71.239998,60.135441,3204973
2019-01-31,71.239998,71.449997,69.910004,69.910004,59.012756,4965542
2019-02-01,69.230003,70.269997,69.150002,69.760002,58.886143,3144898
2019-02-04,69.449997,70.919998,69.220001,70.300003,59.341965,2595413
2019-02-05,73.690002,73.889999,72.410004,73.599998,62.127567,7693619
2019-02-06,73.900002,74.250000,72.019997,72.599998,61.283451,5414328
2019-02-07,72.589996,74.250000,72.500000,74.059998,62.515858,4119932
2019-02-08,73.449997,74.945000,73.449997,74.750000,63.098312,5082651
2019-02-11,74.589996,74.750000,73.339996,73.820000,62.313274,2926427
2019-02-12,73.790001,74.129997,73.150002,73.330002,61.899651,3431996
2019-02-13,71.750000,71.750000,70.949997,71.209999,61.795509,6133536
2019-02-14,71.209999,71.339996,70.550003,70.589996,61.257481,2787802
2019-02-15,70.500000,71.035004,70.250000,70.809998,61.448402,2578410
2019-02-18,71.470001,71.480003,70.660004,70.970001,61.587261,2057522
2019-02-19,70.720001,71.849998,70.720001,71.669998,62.194706,2952891
2019-02-20,71.500000,72.190002,71.169998,71.660004,62.186035,2514470
2019-02-21,72.199997,73.220001,71.980003,73.099998,63.435650,4539658
2019-02-22,73.209999,73.849998,72.730003,73.849998,64.086494,4838373
2019-02-25,73.800003,73.930000,73.050003,73.760002,64.008392,2485374
2019-02-26,73.690002,73.690002,72.800003,73.150002,63.479038,2069074
2019-02-27,73.430000,73.709999,73.150002,73.650002,63.912937,2223896
2019-02-28,73.510002,73.949997,73.160004,73.949997,64.173271,3968439
2019-03-01,73.949997,74.650002,73.900002,74.349998,64.520401,3554240
2019-03-04,74.550003,74.815002,73.980003,74.050003,64.260063,2261615
2019-03-05,73.690002,74.230003,73.550003,74.059998,64.268715,2616966
2019-03-06,74.089996,74.750000,74.010002,74.750000,64.867508,3025463
2019-03-07,74.980003,75.000000,74.510002,74.680000,64.806763,3135990
2019-03-08,74.000000,74.139999,73.099998,73.180000,63.505062,3624931
2019-03-11,72.680000,73.309998,72.599998,73.150002,63.479038,2164041
2019-03-12,73.690002,74.000000,73.129997,73.129997,63.461689,2355849
2019-03-13,73.129997,73.150002,72.269997,73.050003,63.392269,2971382
2019-03-14,73.389999,73.389999,72.510002,72.930000,63.288124,2031806
2019-03-15,73.339996,73.339996,72.029999,72.309998,62.750095,5551817
2019-03-18,72.029999,72.610001,71.500000,71.809998,62.316196,3044657
2019-03-19,72.300003,72.300003,71.260002,71.330002,61.899658,2978248
2019-03-20,71.010002,71.320000,70.699997,70.790001,61.431049,3282179
2019-03-21,70.529999,71.190002,70.510002,71.129997,61.726101,4797875
2019-03-22,71.300003,71.849998,71.000000,71.430000,61.986439,1612285
2019-03-25,70.629997,70.910004,70.300003,70.779999,61.422367,2792861
2019-03-26,70.739998,70.959999,70.470001,70.709999,61.361626,2274251
2019-03-27,70.599998,70.839996,70.199997,70.839996,61.474430,2413219
2019-03-28,70.820000,71.040001,70.300003,70.910004,61.535187,2981799
2019-03-29,70.779999,71.000000,70.379997,70.639999,61.300884,5134907
2019-04-01,71.000000,71.769997,71.000000,71.360001,61.925694,1893435
2019-04-02,71.900002,72.160004,71.254997,71.379997,61.943039,2267274
